Year-Month,Rainfall (mm),Flood Risk,Sub_District
2019-10,0.0,Safe,Jahagarua
2019-11,0.0,Safe,Jahagarua
2019-12,0.0,Safe,Jahagarua
2020-01,0.0,Safe,Jahagarua
2020-02,0.0,Safe,Jahagarua
2020-03,0.0,Safe,Jahagarua
2022-05,35.4,Safe,Jahagarua
2022-06,104.6,Safe,Jahagarua
2022-07,121.6,Safe,Jahagarua
2022-08,105.4,Safe,Jahagarua
2023-03,0.0,Safe,Jahagarua
2023-10,0.0,Safe,Jahagarua
2024-03,21.5,Safe,Jahagarua
2024-04,0.0,Safe,Jahagarua
2024-05,34.9,Safe,Jahagarua
2024-06,111.0,Safe,Jahagarua
2024-07,79.7,Safe,Jahagarua
2024-08,219.4,WARNING,Jahagarua
2024-09,300.8,DANGER,Jahagarua
2024-10,0.0,Safe,Jahagarua
2024-11,0.0,Safe,Jahagarua
2024-12,0.0,Safe,Jahagarua
2025-01,0.0,Safe,Jahagarua
2009-09,0.0,Safe,Kakarghatti
2010-06,0.0,Safe,Kakarghatti
2010-07,0.0,Safe,Kakarghatti
2010-08,0.0,Safe,Kakarghatti
2010-09,0.0,Safe,Kakarghatti
2010-10,0.0,Safe,Kakarghatti
2019-01,0.0,Safe,Kakarghatti
2019-02,0.0,Safe,Kakarghatti
2019-03,0.0,Safe,Kakarghatti
2019-04,0.0,Safe,Kakarghatti
2019-05,0.0,Safe,Kakarghatti
2019-06,0.0,Safe,Kakarghatti
2019-07,0.0,Safe,Kakarghatti
2019-08,0.0,Safe,Kakarghatti
2019-09,0.0,Safe,Kakarghatti
2019-10,0.0,Safe,Kakarghatti
2019-11,0.0,Safe,Kakarghatti
2019-12,0.0,Safe,Kakarghatti
2020-01,0.0,Safe,Kakarghatti
2020-02,0.0,Safe,Kakarghatti
2020-03,0.0,Safe,Kakarghatti
2020-05,44.94999980926514,Safe,Kakarghatti
2020-06,120.30000019073486,Safe,Kakarghatti
2020-07,445.6000022888184,DANGER,Kakarghatti
2020-08,259.1999979019165,WARNING,Kakarghatti
2020-09,398.6000003814697,DANGER,Kakarghatti
2020-10,27.5,Safe,Kakarghatti
2020-11,0.0,Safe,Kakarghatti
2020-12,0.0,Safe,Kakarghatti
2021-01,0.0,Safe,Kakarghatti
2021-02,0.0,Safe,Kakarghatti
2021-03,0.0,Safe,Kakarghatti
2021-04,25.0,Safe,Kakarghatti
2021-05,447.75,DANGER,Kakarghatti
2021-06,637.25,DANGER,Kakarghatti
2021-07,615.5,DANGER,Kakarghatti
2021-08,446.6000061035156,DANGER,Kakarghatti
2021-09,82.29999923706055,Safe,Kakarghatti
2021-10,294.1000022888184,WARNING,Kakarghatti
2021-11,0.0,Safe,Kakarghatti
2021-12,3.799999952316284,Safe,Kakarghatti
2022-01,0.0,Safe,Kakarghatti
2022-02,15.0,Safe,Kakarghatti
2022-03,0.0,Safe,Kakarghatti
2022-04,2.5,Safe,Kakarghatti
2022-05,154.39999961853027,Safe,Kakarghatti
2022-06,156.0,Safe,Kakarghatti
2022-07,106.0,Safe,Kakarghatti
2022-08,101.60000038146973,Safe,Kakarghatti
2022-09,32.299999952316284,Safe,Kakarghatti
2022-10,0.0,Safe,Kakarghatti
2022-11,0.0,Safe,Kakarghatti
2022-12,0.0,Safe,Kakarghatti
2023-01,0.0,Safe,Kakarghatti
2023-02,0.0,Safe,Kakarghatti
2023-03,7.0,Safe,Kakarghatti
2023-04,5.0,Safe,Kakarghatti
2023-05,16.300000190734863,Safe,Kakarghatti
2023-06,105.30000019073486,Safe,Kakarghatti
2023-07,80.5,Safe,Kakarghatti
2023-08,224.19999957084656,WARNING,Kakarghatti
2023-09,219.5,WARNING,Kakarghatti
2023-10,11.5,Safe,Kakarghatti
2023-11,0.0,Safe,Kakarghatti
2023-12,0.0,Safe,Kakarghatti
2024-01,0.0,Safe,Kakarghatti
2024-02,0.0,Safe,Kakarghatti
2024-03,32.5,Safe,Kakarghatti
2024-04,0.0,Safe,Kakarghatti
2024-05,85.5,Safe,Kakarghatti
2024-06,20.40000009536743,Safe,Kakarghatti
2024-07,224.89999961853027,WARNING,Kakarghatti
2024-08,184.55999994277957,Safe,Kakarghatti
2024-09,291.69999980926514,WARNING,Kakarghatti
2024-10,0.0,Safe,Kakarghatti
2024-11,0.0,Safe,Kakarghatti
2024-12,0.0,Safe,Kakarghatti
2025-01,0.0,Safe,Kakarghatti
1981-06,18.399999976158146,Safe,Kamtaul
1981-07,432.5999933481216,DANGER,Kamtaul
1981-08,451.99999928474426,DANGER,Kamtaul
1981-09,66.39999961853027,Safe,Kamtaul
1981-10,0.0,Safe,Kamtaul
1982-06,2.5,Safe,Kamtaul
1982-07,42.60000133514404,Safe,Kamtaul
1982-08,4.800000190734863,Safe,Kamtaul
1982-09,51.79999923706055,Safe,Kamtaul
1982-10,0.0,Safe,Kamtaul
1983-02,21.0,Safe,Kamtaul
1983-06,68.20000147819519,Safe,Kamtaul
1983-07,209.99999809265137,WARNING,Kamtaul
1983-08,82.0,Safe,Kamtaul
1983-09,230.79999953508377,WARNING,Kamtaul
1983-10,31.799999594688416,Safe,Kamtaul
1984-06,109.79999816417694,Safe,Kamtaul
1984-07,307.2999963760376,DANGER,Kamtaul
1984-08,30.799999237060547,Safe,Kamtaul
1984-09,127.20000052452087,Safe,Kamtaul
1984-10,0.0,Safe,Kamtaul
1985-06,31.0,Safe,Kamtaul
1985-07,440.6000002920628,DANGER,Kamtaul
1985-08,222.5999986231327,WARNING,Kamtaul
1985-09,244.20000095665452,WARNING,Kamtaul
1985-10,240.0,WARNING,Kamtaul
1985-11,0.0,Safe,Kamtaul
1986-01,0.0,Safe,Kamtaul
1986-02,0.0,Safe,Kamtaul
1986-03,0.0,Safe,Kamtaul
1986-04,18.0,Safe,Kamtaul
1986-05,96.7999985218048,Safe,Kamtaul
1986-06,67.99999904632568,Safe,Kamtaul
1986-07,470.4999988377094,DANGER,Kamtaul
1986-08,244.0999974757433,WARNING,Kamtaul
1986-09,101.80000093579292,Safe,Kamtaul
1986-10,53.59999895095825,Safe,Kamtaul
1986-11,0.0,Safe,Kamtaul
1986-12,0.0,Safe,Kamtaul
1987-06,46.40000009536743,Safe,Kamtaul
1987-07,415.4000035971403,DANGER,Kamtaul
1987-08,333.7000010609627,DANGER,Kamtaul
1987-09,271.40000092983246,WARNING,Kamtaul
1987-10,12.999999642372131,Safe,Kamtaul
1988-06,60.20000004768372,Safe,Kamtaul
1988-07,408.4000000953674,DANGER,Kamtaul
1988-08,391.0999983847141,DANGER,Kamtaul
1988-09,94.80000078678133,Safe,Kamtaul
1988-10,11.200000047683716,Safe,Kamtaul
1989-06,102.80000162124634,Safe,Kamtaul
1989-07,452.2000002861023,DANGER,Kamtaul
1989-08,96.19999980926514,Safe,Kamtaul
1989-09,239.39999842643735,WARNING,Kamtaul
1989-10,12.199999809265137,Safe,Kamtaul
1990-06,66.79999847710133,Safe,Kamtaul
1990-07,359.5000006556511,DANGER,Kamtaul
1990-08,121.80000165104866,Safe,Kamtaul
1990-09,219.3000035881996,WARNING,Kamtaul
1990-10,10.19999986886978,Safe,Kamtaul
1991-01,34.20000076293945,Safe,Kamtaul
1991-02,0.0,Safe,Kamtaul
1991-03,0.0,Safe,Kamtaul
1991-04,35.80000081658363,Safe,Kamtaul
1991-05,12.99999976158142,Safe,Kamtaul
1991-06,261.1000003814697,WARNING,Kamtaul
1991-07,160.39999851584437,Safe,Kamtaul
1991-08,218.4000018388033,WARNING,Kamtaul
1991-09,26.30000026524067,Safe,Kamtaul
1991-10,10.199999809265137,Safe,Kamtaul
1991-11,0.0,Safe,Kamtaul
1991-12,3.200000047683716,Safe,Kamtaul
1992-01,0.0,Safe,Kamtaul
1992-02,6.800000101327896,Safe,Kamtaul
1992-03,0.0,Safe,Kamtaul
1992-04,0.0,Safe,Kamtaul
1992-05,154.80000042915344,Safe,Kamtaul
1992-06,69.40000060200691,Safe,Kamtaul
1992-07,326.0000002980232,DANGER,Kamtaul
1992-08,100.6999986320734,Safe,Kamtaul
1992-09,35.800000101327896,Safe,Kamtaul
1992-10,111.5999984741211,Safe,Kamtaul
1992-11,2.9999999552965164,Safe,Kamtaul
1992-12,0.0,Safe,Kamtaul
1993-01,13.00000011920929,Safe,Kamtaul
1993-02,33.20000076293945,Safe,Kamtaul
1993-03,2.799999952316284,Safe,Kamtaul
1993-04,28.60000005364418,Safe,Kamtaul
1993-05,58.400001525878906,Safe,Kamtaul
1993-06,210.19999852776527,WARNING,Kamtaul
1993-07,318.99999772012234,DANGER,Kamtaul
1993-08,294.2999987602234,WARNING,Kamtaul
1993-09,317.3000010550022,DANGER,Kamtaul
1993-10,0.0,Safe,Kamtaul
1993-11,0.0,Safe,Kamtaul
1993-12,0.0,Safe,Kamtaul
1994-01,2.200000047683716,Safe,Kamtaul
1994-02,27.600000858306885,Safe,Kamtaul
1994-03,1.600000023841858,Safe,Kamtaul
1994-04,8.199999809265137,Safe,Kamtaul
1994-05,6.800000071525574,Safe,Kamtaul
1994-06,13.599999904632568,Safe,Kamtaul
1994-07,268.2000007033348,WARNING,Kamtaul
1994-08,244.10000152885917,WARNING,Kamtaul
1994-09,221.8000016361475,WARNING,Kamtaul
1994-10,1.399999976158142,Safe,Kamtaul
1994-11,0.2000000029802322,Safe,Kamtaul
1994-12,0.0,Safe,Kamtaul
1995-01,15.399999618530272,Safe,Kamtaul
1995-02,14.599999904632568,Safe,Kamtaul
1995-03,0.2000000029802322,Safe,Kamtaul
1995-04,0.0,Safe,Kamtaul
1995-05,5.400000095367432,Safe,Kamtaul
1995-06,253.20000103116035,WARNING,Kamtaul
1995-07,224.39999948441985,WARNING,Kamtaul
1995-08,282.2000053077936,WARNING,Kamtaul
1995-09,155.80000165104866,Safe,Kamtaul
1995-10,5.600000023841858,Safe,Kamtaul
1995-11,39.0,Safe,Kamtaul
1995-12,18.600000023841854,Safe,Kamtaul
1996-01,28.0,Safe,Kamtaul
1996-02,14.200000196695328,Safe,Kamtaul
1996-03,0.1000000014901161,Safe,Kamtaul
1996-04,33.000000074505806,Safe,Kamtaul
1996-05,13.600000396370888,Safe,Kamtaul
1996-06,281.7999934256077,WARNING,Kamtaul
1996-07,340.39999628067017,DANGER,Kamtaul
1996-08,361.9000015556812,DANGER,Kamtaul
1996-09,110.10000017285348,Safe,Kamtaul
1996-10,127.39999961853027,Safe,Kamtaul
1996-11,0.0,Safe,Kamtaul
1996-12,0.0,Safe,Kamtaul
1997-01,8.400000095367432,Safe,Kamtaul
1997-02,0.0,Safe,Kamtaul
1997-03,11.400000408291817,Safe,Kamtaul
1997-04,51.8000009059906,Safe,Kamtaul
1997-05,91.80000162124634,Safe,Kamtaul
1997-06,300.6000017672777,DANGER,Kamtaul
1997-07,530.8999955356121,DANGER,Kamtaul
1997-08,321.00000473856926,DANGER,Kamtaul
1997-09,401.6999932527542,DANGER,Kamtaul
1997-10,0.6000000089406967,Safe,Kamtaul
1997-11,0.0,Safe,Kamtaul
1997-12,32.400000631809235,Safe,Kamtaul
1998-01,1.600000023841858,Safe,Kamtaul
1998-02,27.80000066757202,Safe,Kamtaul
1998-03,19.400000050663948,Safe,Kamtaul
1998-04,41.99999924004078,Safe,Kamtaul
1998-05,58.40000057220459,Safe,Kamtaul
1998-06,46.60000020265579,Safe,Kamtaul
1998-07,303.2000025063753,DANGER,Kamtaul
1998-08,455.6000009775162,DANGER,Kamtaul
1998-09,165.99999964237213,Safe,Kamtaul
1998-10,99.1999990940094,Safe,Kamtaul
1998-11,18.000000432133675,Safe,Kamtaul
1998-12,0.0,Safe,Kamtaul
1999-01,0.0,Safe,Kamtaul
1999-02,0.0,Safe,Kamtaul
1999-03,0.0,Safe,Kamtaul
1999-04,0.0,Safe,Kamtaul
1999-05,95.99999988079072,Safe,Kamtaul
1999-06,477.5999975204468,DANGER,Kamtaul
1999-07,417.5999971032143,DANGER,Kamtaul
1999-08,579.2000031620264,DANGER,Kamtaul
1999-09,136.7999991774559,Safe,Kamtaul
1999-10,140.2000039666891,Safe,Kamtaul
1999-11,0.0,Safe,Kamtaul
1999-12,0.0,Safe,Kamtaul
2000-01,0.0,Safe,Kamtaul
2000-02,0.0,Safe,Kamtaul
2000-03,0.1000000014901161,Safe,Kamtaul
2000-04,59.600000858306885,Safe,Kamtaul
2000-05,129.8000020980835,Safe,Kamtaul
2000-06,322.09999418258667,DANGER,Kamtaul
2000-07,245.59999778866768,WARNING,Kamtaul
2000-08,399.80000445246696,DANGER,Kamtaul
2000-09,197.5999964773655,Safe,Kamtaul
2000-10,20.799999713897705,Safe,Kamtaul
2000-11,0.0,Safe,Kamtaul
2000-12,0.0,Safe,Kamtaul
2001-01,3.0000001192092896,Safe,Kamtaul
2001-02,0.0,Safe,Kamtaul
2001-03,0.6000000238418579,Safe,Kamtaul
2001-04,14.999999463558195,Safe,Kamtaul
2001-05,244.20000487565997,WARNING,Kamtaul
2001-06,313.3999973833561,DANGER,Kamtaul
2001-07,221.39999705553052,WARNING,Kamtaul
2001-08,261.9999998360872,WARNING,Kamtaul
2001-09,274.1999988555908,WARNING,Kamtaul
2001-10,280.2000062465668,WARNING,Kamtaul
2001-11,0.0,Safe,Kamtaul
2001-12,0.0,Safe,Kamtaul
2002-01,8.300000101327896,Safe,Kamtaul
2002-02,6.599999904632568,Safe,Kamtaul
2002-03,2.400000095367432,Safe,Kamtaul
2002-04,41.99999952316284,Safe,Kamtaul
2002-05,98.59999918937685,Safe,Kamtaul
2002-06,177.5999991297722,Safe,Kamtaul
2002-07,527.2000034451485,DANGER,Kamtaul
2002-08,161.19999840855598,Safe,Kamtaul
2002-09,98.39999914169312,Safe,Kamtaul
2002-10,0.0,Safe,Kamtaul
2003-06,250.7999923825264,WARNING,Kamtaul
2003-07,160.0,Safe,Kamtaul
2003-08,170.1000003963709,Safe,Kamtaul
2003-09,41.700000166893005,Safe,Kamtaul
2003-10,100.10000014305116,Safe,Kamtaul
2003-11,0.0,Safe,Kamtaul
2003-12,0.0,Safe,Kamtaul
2004-01,12.39999969303608,Safe,Kamtaul
2004-02,0.4000000059604645,Safe,Kamtaul
2004-03,0.0,Safe,Kamtaul
2004-06,451.5999953746796,DANGER,Kamtaul
2004-07,249.6000025272369,WARNING,Kamtaul
2004-08,128.60000067949295,Safe,Kamtaul
2004-09,55.3000009059906,Safe,Kamtaul
2004-10,4.900000095367432,Safe,Kamtaul
2004-11,0.0,Safe,Kamtaul
2004-12,0.0,Safe,Kamtaul
2005-01,14.000000029802322,Safe,Kamtaul
2005-02,7.700000002980232,Safe,Kamtaul
2005-03,12.800000190734863,Safe,Kamtaul
2005-04,18.799999237060547,Safe,Kamtaul
2005-05,20.000000059604645,Safe,Kamtaul
2005-06,8.199999809265137,Safe,Kamtaul
2005-07,220.50000393390656,WARNING,Kamtaul
2005-08,296.2000012397766,WARNING,Kamtaul
2005-09,58.80000066757202,Safe,Kamtaul
2005-10,21.600000858306885,Safe,Kamtaul
2005-11,0.0,Safe,Kamtaul
2005-12,0.0,Safe,Kamtaul
2006-01,0.0,Safe,Kamtaul
2006-02,0.0,Safe,Kamtaul
2006-03,2.0,Safe,Kamtaul
2006-04,36.79999995231629,Safe,Kamtaul
2006-05,116.80000185966492,Safe,Kamtaul
2006-06,159.5000018179417,Safe,Kamtaul
2006-07,342.50000137090683,DANGER,Kamtaul
2006-08,188.80000281333923,Safe,Kamtaul
2006-09,755.2000064849854,DANGER,Kamtaul
2006-10,58.0,Safe,Kamtaul
2006-11,0.0,Safe,Kamtaul
2006-12,0.0,Safe,Kamtaul
2007-01,0.0,Safe,Kamtaul
2007-02,46.00000071525574,Safe,Kamtaul
2007-03,13.99999988079071,Safe,Kamtaul
2007-04,13.200000286102297,Safe,Kamtaul
2007-05,135.39999866485596,Safe,Kamtaul
2007-06,494.00000286102295,DANGER,Kamtaul
2007-07,754.3999954462051,DANGER,Kamtaul
2007-08,456.9499981403351,DANGER,Kamtaul
2007-09,500.299996137619,DANGER,Kamtaul
2007-10,103.70000076293944,Safe,Kamtaul
2007-11,0.0,Safe,Kamtaul
2007-12,0.0,Safe,Kamtaul
2008-01,2.400000095367432,Safe,Kamtaul
2008-02,10.0,Safe,Kamtaul
2008-03,0.0,Safe,Kamtaul
2008-04,2.400000095367432,Safe,Kamtaul
2008-05,230.0000004768372,WARNING,Kamtaul
2008-06,240.40000224113464,WARNING,Kamtaul
2008-07,621.8999941796064,DANGER,Kamtaul
2008-08,172.4999976158142,Safe,Kamtaul
2008-09,133.99999928474426,Safe,Kamtaul
2008-10,53.19999885559082,Safe,Kamtaul
2008-11,0.0,Safe,Kamtaul
2008-12,0.0,Safe,Kamtaul
2009-01,0.0,Safe,Kamtaul
2009-02,0.0,Safe,Kamtaul
2009-03,11.600000381469728,Safe,Kamtaul
2009-04,1.0,Safe,Kamtaul
2009-05,220.99999733269212,WARNING,Kamtaul
2009-06,17.700000047683716,Safe,Kamtaul
2009-07,507.3999950438738,DANGER,Kamtaul
2009-08,500.8000006824732,DANGER,Kamtaul
2009-09,96.4999989271164,Safe,Kamtaul
2009-10,20.7000003606081,Safe,Kamtaul
2009-11,0.0,Safe,Kamtaul
2009-12,0.5,Safe,Kamtaul
2010-01,0.0,Safe,Kamtaul
2010-02,5.799999952316284,Safe,Kamtaul
2010-03,0.0,Safe,Kamtaul
2010-04,97.00000047683716,Safe,Kamtaul
2010-05,144.80000066757202,Safe,Kamtaul
2010-06,111.89999866485596,Safe,Kamtaul
2010-07,254.1000061035156,WARNING,Kamtaul
2010-08,477.3999990224838,DANGER,Kamtaul
2010-09,134.20000171661377,Safe,Kamtaul
2010-10,21.59999918937683,Safe,Kamtaul
2010-11,0.0,Safe,Kamtaul
2010-12,0.0,Safe,Kamtaul
2011-01,5.400000095367432,Safe,Kamtaul
2011-02,6.0,Safe,Kamtaul
2011-03,5.699999809265137,Safe,Kamtaul
2011-04,36.10000038146973,Safe,Kamtaul
2011-05,154.5999995470047,Safe,Kamtaul
2011-06,151.80000174045563,Safe,Kamtaul
2011-07,405.5999959856272,DANGER,Kamtaul
2011-08,210.20000338554385,WARNING,Kamtaul
2011-09,527.600003823638,DANGER,Kamtaul
2011-10,2.200000047683716,Safe,Kamtaul
2011-11,1.399999976158142,Safe,Kamtaul
2011-12,0.0,Safe,Kamtaul
2012-01,16.00000023841858,Safe,Kamtaul
2012-02,0.0,Safe,Kamtaul
2012-03,6.799999862909317,Safe,Kamtaul
2012-04,13.399999618530272,Safe,Kamtaul
2012-05,31.199999809265137,Safe,Kamtaul
2012-06,116.00000303983688,Safe,Kamtaul
2012-07,421.8000006824732,DANGER,Kamtaul
2012-08,147.99999856948853,Safe,Kamtaul
2012-09,212.40000134706497,WARNING,Kamtaul
2012-10,43.19999885559082,Safe,Kamtaul
2012-11,0.0,Safe,Kamtaul
2012-12,0.0,Safe,Kamtaul
2013-01,9.399999976158142,Safe,Kamtaul
2013-02,28.200000762939453,Safe,Kamtaul
2013-03,5.400000095367432,Safe,Kamtaul
2013-04,65.59999966621399,Safe,Kamtaul
2013-05,141.79999750852585,Safe,Kamtaul
2013-06,261.8000011444092,WARNING,Kamtaul
2013-07,118.99999958276749,Safe,Kamtaul
2013-08,139.39999794960022,Safe,Kamtaul
2013-09,52.200000286102295,Safe,Kamtaul
2013-10,234.80000454187396,WARNING,Kamtaul
2013-11,0.0,Safe,Kamtaul
2013-12,0.0,Safe,Kamtaul
2014-01,5.600000143051148,Safe,Kamtaul
2014-02,36.79999938607216,Safe,Kamtaul
2014-03,5.400000095367432,Safe,Kamtaul
2014-04,0.0,Safe,Kamtaul
2014-05,104.200000166893,Safe,Kamtaul
2014-06,170.1999969482422,Safe,Kamtaul
2014-07,302.5999987721443,DANGER,Kamtaul
2014-08,339.20000302791595,DANGER,Kamtaul
2014-09,71.80000066757202,Safe,Kamtaul
2014-10,124.99999856948853,Safe,Kamtaul
2014-11,0.0,Safe,Kamtaul
2014-12,1.399999976158142,Safe,Kamtaul
2015-01,10.800000190734863,Safe,Kamtaul
2015-02,0.0,Safe,Kamtaul
2015-03,35.80000019073486,Safe,Kamtaul
2015-04,35.399999380111694,Safe,Kamtaul
2015-05,45.99999976158142,Safe,Kamtaul
2015-06,172.59999418258667,Safe,Kamtaul
2015-07,254.8000050187111,WARNING,Kamtaul
2015-08,275.799997985363,WARNING,Kamtaul
2015-09,80.80000114440918,Safe,Kamtaul
2015-10,0.0,Safe,Kamtaul
2015-11,0.0,Safe,Kamtaul
2015-12,0.0,Safe,Kamtaul
2016-01,2.200000047683716,Safe,Kamtaul
2016-02,2.0,Safe,Kamtaul
2016-03,10.799999713897703,Safe,Kamtaul
2016-04,4.800000190734863,Safe,Kamtaul
2016-05,103.0000011920929,Safe,Kamtaul
2016-06,213.99999952316284,WARNING,Kamtaul
2016-07,460.4000029563904,DANGER,Kamtaul
2016-08,45.00000023841858,Safe,Kamtaul
2016-09,403.7999987602234,DANGER,Kamtaul
2016-10,2.0,Safe,Kamtaul
2016-11,0.0,Safe,Kamtaul
2016-12,0.0,Safe,Kamtaul
2017-01,1.7999999523162842,Safe,Kamtaul
2017-02,0.0,Safe,Kamtaul
2017-03,14.99999988079071,Safe,Kamtaul
2017-04,70.39999878406525,Safe,Kamtaul
2017-05,174.39999961853027,Safe,Kamtaul
2017-06,120.8000019788742,Safe,Kamtaul
2017-07,342.8000018596649,DANGER,Kamtaul
2017-08,555.1999921798706,DANGER,Kamtaul
2017-09,87.59999918937683,Safe,Kamtaul
2017-10,0.0,Safe,Kamtaul
2017-11,0.0,Safe,Kamtaul
2017-12,0.0,Safe,Kamtaul
2018-01,0.0,Safe,Kamtaul
2018-02,1.7999999523162842,Safe,Kamtaul
2018-03,10.199999809265137,Safe,Kamtaul
2018-04,21.0,Safe,Kamtaul
2018-05,66.1999990940094,Safe,Kamtaul
2018-06,144.19999861717224,Safe,Kamtaul
2018-07,343.8000032901764,DANGER,Kamtaul
2018-08,199.4000018835068,Safe,Kamtaul
2018-09,75.6000006198883,Safe,Kamtaul
2018-10,0.0,Safe,Kamtaul
2018-11,0.0,Safe,Kamtaul
2018-12,0.0,Safe,Kamtaul
2019-01,4.199999809265137,Safe,Kamtaul
2019-02,18.399999618530277,Safe,Kamtaul
2019-03,7.800000011920929,Safe,Kamtaul
2019-04,138.34000205993652,Safe,Kamtaul
2019-05,62.69999957084656,Safe,Kamtaul
2019-06,161.99999904632568,Safe,Kamtaul
2019-07,344.299998998642,DANGER,Kamtaul
2019-08,123.00000095367432,Safe,Kamtaul
2019-09,366.99999582767487,DANGER,Kamtaul
2019-10,4.0,Safe,Kamtaul
2019-11,0.0,Safe,Kamtaul
2019-12,0.0,Safe,Kamtaul
2020-01,3.6000000834465027,Safe,Kamtaul
2020-02,1.0,Safe,Kamtaul
2020-03,11.0,Safe,Kamtaul
2020-05,75.00000095367432,Safe,Kamtaul
2020-06,352.00000524520874,DANGER,Kamtaul
2020-07,921.3999965190887,DANGER,Kamtaul
2020-08,133.79999953508377,Safe,Kamtaul
2020-09,205.600004196167,WARNING,Kamtaul
2020-10,81.59999656677246,Safe,Kamtaul
2020-11,0.0,Safe,Kamtaul
2020-12,0.0,Safe,Kamtaul
2021-01,0.0,Safe,Kamtaul
2021-02,0.0,Safe,Kamtaul
2021-03,0.0,Safe,Kamtaul
2021-04,10.199999809265137,Safe,Kamtaul
2021-05,211.8000030517578,WARNING,Kamtaul
2021-06,498.400004863739,DANGER,Kamtaul
2021-07,279.2000002861023,WARNING,Kamtaul
2021-08,328.20000195503235,DANGER,Kamtaul
2021-09,86.99999958276749,Safe,Kamtaul
2021-10,174.00000047683716,Safe,Kamtaul
2021-11,0.0,Safe,Kamtaul
2021-12,1.600000023841858,Safe,Kamtaul
2022-01,0.0,Safe,Kamtaul
2022-02,23.300000190734863,Safe,Kamtaul
2022-03,0.0,Safe,Kamtaul
2022-04,10.700000286102297,Safe,Kamtaul
2022-05,125.60000085830688,Safe,Kamtaul
2022-06,147.50000143051147,Safe,Kamtaul
2022-07,64.99999904632568,Safe,Kamtaul
2022-08,153.89999961853027,Safe,Kamtaul
2022-09,170.50000143051147,Safe,Kamtaul
2022-10,19.100000381469727,Safe,Kamtaul
2022-11,0.0,Safe,Kamtaul
2022-12,0.0,Safe,Kamtaul
2023-01,0.0,Safe,Kamtaul
2023-02,0.0,Safe,Kamtaul
2023-03,68.99999809265137,Safe,Kamtaul
2023-04,54.29999923706055,Safe,Kamtaul
2023-05,83.14999961853027,Safe,Kamtaul
2023-06,44.5,Safe,Kamtaul
2023-07,246.9000024795532,WARNING,Kamtaul
2023-08,283.9999990463257,WARNING,Kamtaul
2023-09,91.20000100135805,Safe,Kamtaul
2023-10,15.699999690055847,Safe,Kamtaul
2023-11,0.0,Safe,Kamtaul
2023-12,1.600000023841858,Safe,Kamtaul
2024-01,0.0,Safe,Kamtaul
2024-02,0.0,Safe,Kamtaul
2024-03,36.59999847412109,Safe,Kamtaul
2024-04,0.0,Safe,Kamtaul
2024-05,97.69999885559082,Safe,Kamtaul
2024-06,64.90000104904175,Safe,Kamtaul
2024-07,49.59999990463257,Safe,Kamtaul
2024-08,138.00000047683716,Safe,Kamtaul
2024-09,153.70000052452087,Safe,Kamtaul
2024-10,3.5999999046325684,Safe,Kamtaul
2024-11,0.0,Safe,Kamtaul
2024-12,0.0,Safe,Kamtaul
2025-01,0.0,Safe,Kamtaul
